43.91809 46.94130 1
27.47759 95.23836 2
22.63037 11.91777 2
47.63670 50.23779 1
44.54563 59.41941 1
26.71147 16.89879 2
27.96329 67.37207 0
 4.43734 44.84906 1
31.69043 66.14154 0
42.95923 60.05470 1
29.42893 74.99589 0
23.36098 92.46526 2
27.21647 53.06025 0
26.45082 65.05170 0
 5.38877 40.48824 1
26.44758 52.16231 0
26.37759 59.82952 0
 8.42123 48.39679 1
44.91241 72.32515 1
18.80506  8.65945 2
30.50127 94.30060 2
37.77816 13.41590 2
25.27177 96.53117 2
 7.63520 50.79238 1
24.46792 60.76576 0
 4.45775 60.57691 1
30.26370 59.33293 0
42.85309 57.53740 1
32.62749 95.99482 2
24.07830 61.05211 0
28.40742 59.02287 0
31.65617 94.87449 2
 8.24936 58.55613 1
28.48789 52.81439 0
27.12130 55.63362 0
27.89447 66.56799 0
27.31355  1.65189 2
24.40688 60.55045 0
30.62786 65.88450 0
27.06128 60.89673 0
27.38431 64.77050 0
 3.24403 55.20886 1
28.20618 64.27410 0
27.64388 45.42649 0
34.43750  5.47919 2
24.58154  7.45777 2
49.24584 68.10309 1
 4.08581 57.43953 1
25.29994 53.16889 0
24.95445 60.93079 0
26.61081 45.00000 0
27.16070 71.05701 0
27.49765 56.37672 0
25.81237  9.53508 2
31.09242  9.67760 2
34.14329  7.40094 2
45.22566 75.74083 1
26.70582  3.44206 2
40.21592 66.26050 1
45.17101 36.96860 1
 0.27414 56.89706 1
 3.61516 57.60281 1
40.20569 57.33216 1
29.94725 95.91870 2
25.21412 75.00000 0
 4.29367 54.87911 1
23.44437 63.01029 0
30.13350 16.25156 2
 9.34189 49.64199 1
42.36304 59.31923 1
24.52366 60.12904 0
28.02278 97.06512 2
26.83480 71.29598 0
29.16850 92.93647 2
 6.39277 45.99379 1
26.85119 49.38979 0
26.01973 64.15171 0
 6.68124 49.95820 1
39.57506 13.50419 2
 4.26635 50.12771 1
27.84401 71.49411 0
19.29249  6.36127 2
46.59561 47.30858 1
25.88493 93.62611 2
30.62473 12.40847 2
41.17691 51.91966 1
16.23665 13.58142 2
27.50866 74.53724 0
23.90762 61.30737 0
27.84590 15.90774 2
25.03790 10.56503 2
44.26842 58.90465 1
25.26773 64.54097 0
23.73883 58.79161 0
32.00000 70.50532 0
19.74314 94.36261 2
37.69079 96.67085 2
26.22697 59.83112 0
27.18019 94.24489 2
39.40744 10.85885 2
27.85905 58.38346 0
26.27077 67.65934 0
24.97877 51.44511 0
 6.10297 67.35812 1
46.90154 39.86286 1
21.50236 92.47861 2
 7.21940 57.50200 1
17.41440 11.53196 2
26.99812 16.25365 2
25.58426 62.43307 0
21.91889 98.50842 2
26.27835 63.19727 0
38.83733 46.80742 1
31.57865 55.22611 0
24.53568 63.45821 0
25.17408 50.58885 0
29.24900 58.83017 0
41.89378 53.60554 1
29.57750 75.00000 0
23.98929  3.93131 2
41.85536 59.47717 1
25.29369 10.96529 2
25.51902 64.28942 0
29.85939 52.27487 0
37.90837 96.80391 2
28.71513 60.84022 0
30.94803 54.58348 0
 4.35536 44.14175 1
43.60127 32.03819 1
24.67380  7.56850 2
28.89377 68.12579 0
43.29231 41.20382 1
26.53585 56.17199 0
24.65544 57.83580 0
18.61729 92.70624 2
30.64948 91.37852 2
 2.85572 39.01876 1
27.01311 60.41741 0
27.18951 49.86390 0
27.52216 65.76219 0
27.64971 63.62361 0
27.87313 11.18250 2
27.12021 54.72007 0
29.73543 95.21422 2
 6.76809 66.40149 1
35.39757 17.94824 2
40.92024 10.49419 2
26.16375 63.44716 0
30.61949 92.73061 2
29.50923  4.37924 2
26.24724 49.47800 0
38.38373 11.93551 2
 2.30804 46.91734 1
26.45580 57.84555 0
41.13877 67.38946 1
 8.87786 60.22514 1
23.43713  9.70421 2
47.65704 48.46234 1
26.37941  6.44304 2
27.24419 59.71889 0
34.90981 96.51713 2
45.09863 39.29124 1
 4.94497 56.64761 1
22.48539 92.22008 2
10.00707 95.85147 2
15.70110 95.52821 2
29.51573 64.18180 0
 6.26162 45.05651 1
25.21511  2.35098 2
48.21677 52.41204 1
22.03108 68.90089 0
24.73195 91.91869 2
24.97925 65.32290 0
41.13822 50.26161 1
15.19758 99.98129 2
49.33399 51.72105 1
27.81021 72.94269 0
25.94754 57.72618 0
37.21509 100.00000 2
27.56023 55.26525 0
25.34553 66.89026 0
25.50152 62.97820 0
31.28766 93.74256 2
49.16726 51.56808 1
 6.59988 63.90383 1
29.62388 93.77024 2
 0.65466 57.30071 1
15.55315 93.19566 2
24.83122 11.47060 2
26.32648 62.79456 0
37.40962 96.70513 2
27.74246 50.15337 0
29.12401 68.18507 0
28.67418 66.18562 0
33.29224 94.42550 2
26.76588 93.80127 2
46.37131 86.37749 1
25.11566 72.68714 0
30.06900 12.03307 2
30.84326 13.72877 2
22.10270  6.92002 2
47.59733 64.53125 1
25.54391 11.85315 2
29.05515 59.75508 0
16.51418 13.03169 2
18.76521 13.00232 2
27.90409 45.00000 0
44.48549 69.10932 1
28.87879  5.40923 2
 7.95506 61.03187 1
44.46636 71.15583 1
27.93925 59.11949 0
28.28759 61.55494 0
32.35772 92.99990 2
15.29339 95.06347 2
17.91318 97.17289 2
27.07500 99.52327 2
50.99098 25.59611 1
42.86576 67.36131 1
38.83717 53.52220 1
44.69101 64.53137 1
24.23416 59.77073 0
24.92262 73.39822 0
30.19204 10.57955 2
 5.13571 36.33460 1
27.81732 60.72941 0
 5.08720 53.44102 1
19.95672 11.00896 2
27.16880 62.96916 0
 5.04262 55.69344 1
24.85996 11.14932 2
27.28379 75.00000 0
 6.17339 72.38900 1
 9.55807 99.67741 2
30.80757 69.48947 0
25.82706 58.03230 0
 7.17196 61.68742 1
34.20157 97.61829 2
 5.17229 60.88553 1
21.73936 11.43381 2
27.11041 95.09484 2
40.19835 61.55901 1
26.71365 56.00175 0
46.37661 52.90778 1
25.18692  1.04708 2
29.18080 56.83386 0
47.47838 42.65651 1
28.92956 97.21823 2
 5.97837 45.01939 1
41.73356 53.48727 1
25.00284 96.85671 2
24.14257 60.20829 0
26.59679 49.10360 0
24.47978 63.94736 0
21.82978 96.69786 2
22.00000 58.78850 0
28.56417 61.24391 0
29.54636 12.67462 2
26.45160  7.45077 2
 6.76622 63.82333 1
22.00000 50.14742 0
15.71994 89.38278 2
26.12122 65.97391 0
36.79114 91.54739 2
28.72536 59.37185 0
45.97648 47.80847 1
43.96768 52.31469 1
 4.59265 71.61470 1
15.54386 96.05024 2
23.46437 15.36590 2
24.61115 57.55520 0
 4.75924 72.95211 1
27.01278 66.46819 0
29.74694 61.53405 0
25.30117 96.36816 2
21.32696 91.71945 2
 7.27976 56.98948 1
44.12958 58.92416 1
 5.15087 39.77641 1
21.73006 97.12044 2
 4.76386 59.04295 1
29.14415 51.23922 0
25.78941 56.00478 0
35.79925  0.00000 2
43.49708 54.39339 1
28.57407 54.28145 0
27.30074 67.34687 0
21.71359 92.27017 2
 9.11499 55.19148 1
48.81959 43.94295 1
26.63236 56.48562 0
30.31824 98.63315 2
 6.34268 48.49976 1
28.21397 93.03503 2
12.07315 94.38980 2
34.95478 98.84483 2
42.18714 48.87563 1
 7.17750 60.47119 1
27.94832 96.62784 2
33.49615 97.02849 2
17.06026 93.16457 2
 6.16420 62.84604 1
28.39672  6.70194 2
26.43968 96.20562 2
 4.70479 60.91814 1
32.00000 56.37898 0
23.80699  2.28931 2
32.00000 63.65985 0
27.27731 56.42149 0
 1.24966 36.53812 1
25.84146 64.58056 0
47.07384 63.17890 1
27.58904 48.14930 0
20.69916 96.76127 2
31.54497 96.97264 2
 8.22456 37.23765 1
 7.37536 59.62061 1
26.33095  7.64453 2
 3.37950 55.06800 1
26.95246 59.42494 0
25.12878 61.38538 0
24.17325 92.12934 2
27.49215 50.93445 0
50.14910 54.81291 1
 3.94189 59.66358 1
45.64176 57.23239 1
30.83185 69.30407 0
49.29684 65.00582 1
30.63384 58.26737 0
26.66047 94.03217 2
34.67319 92.02583 2
29.59358 100.00000 2
46.39891 46.77580 1
35.22322 95.20957 2
 6.34515 61.06723 1
 4.67973 40.03471 1
28.25229 75.00000 0
22.71716 72.58381 0
52.55058 48.73283 1
 5.67697 42.47607 1
28.56030 70.95867 0
26.81793 63.21426 0
29.58116 68.32312 0
 1.81059 49.26398 1
27.62623 53.53737 0
25.59428 60.90455 0
29.63451 56.76407 0
28.93785  8.33522 2
 1.99056 58.43788 1
 3.36360 46.30337 1
36.18117  7.89501 2
 0.75629 67.35782 1
34.98345 93.43581 2
29.07584 63.85036 0
16.34393  9.79038 2
41.83632 66.26705 1
29.55267 96.54928 2
 6.58853 64.87335 1
49.22928 44.28143 1
31.67609 93.89239 2
23.20158 69.94353 0
28.01245 56.28302 0
42.06934 16.08402 2
43.06850 58.26745 1
33.53262  7.12832 2
21.83769 95.44205 2
28.10955 56.13444 0
40.28506 54.73479 1
28.03233 61.70660 0
22.62239 92.28712 2
24.85711 50.65259 0
30.19419 55.17569 0
 7.62983 59.08653 1
26.41462 62.89404 0
44.21042 94.45489 2
10.17913 64.21650 1
 5.04844 56.05894 1
 4.99325 66.25435 1
46.88404 55.59933 1
26.46460 96.18408 2
42.62800 62.54291 1
23.92284 67.10059 0
48.01166 59.76358 1
25.83439 95.21473 2
22.17020  6.65095 2
20.44702  7.03006 2
27.17451 59.88504 0
19.38402 97.68245 2
24.54623 59.76811 0
26.17803  9.18212 2
45.56201 58.08051 1
32.00000 53.73775 0
 4.83464 62.40824 1
27.42842 71.68315 0
35.31810  9.25068 2
45.43829 74.01191 1
50.25467 46.82911 1
25.09185 71.43402 0
 8.32252 56.73342 1
20.91144  4.40278 2
24.94829 59.32758 0
26.40795 66.22742 0
28.78500 67.56547 0
23.88565 51.06276 0
29.03379 71.65832 0
31.27627 93.48325 2
27.18524 71.01791 0
 4.62571 46.01216 1
 4.09354 71.42673 1
28.36774 64.51839 0
32.00000 49.00650 0
27.82188 57.37625 0
46.08437 55.76852 1
28.13688 97.67886 2
 5.22654 51.41660 1
25.70599 93.25807 2
30.75589 56.61769 0
 3.75470 56.60018 1
27.84216 99.29844 2
 4.02230 62.15381 1
38.57328 46.90396 1
26.98558 14.04585 2
25.23083 63.29991 0
27.70248 64.13458 0
25.67436 56.14786 0
22.00000 58.03527 0
 4.48219 69.22370 1
27.61242 64.55141 0
22.22666  9.29774 2
 6.48425 41.47330 1
 4.95426 66.92508 1
43.94136 59.67693 1
23.78810 10.86159 2
20.15395  5.61079 2
25.63904 71.15231 0
30.60392 60.87904 0
 5.59751 50.63280 1
26.81389 71.87519 0
 9.42331 14.87184 2
24.57362 11.20443 2
35.93135 68.74438 1
34.20319 93.48535 2
26.32123 14.54248 2
16.09212 94.96541 2
41.33581 48.24822 1
23.67953 50.97027 0
24.90196 60.09751 0
25.38720 67.64055 0
47.86218 77.31300 1
23.88054 57.28609 0
 8.70819 53.08972 1
26.71316 64.72374 0
 3.40795 44.96043 1
18.12333  9.15116 2
25.74561 64.99099 0
28.28610 56.25335 0
27.79157  6.45328 2
24.70144 67.20409 0
46.97928 41.54129 1
28.17679 17.81663 2
 5.90474 39.35758 1
45.67217 38.16562 1
27.77813 57.00319 0
28.58480 61.63950 0
54.10589 51.96274 1
 5.40114 53.09961 1
38.69307 67.61922 1
32.00000 55.53829 0
24.00531 57.40570 0
33.60493 10.99723 2
28.44139 49.10393 0
25.66515 13.66156 2
 3.30729 62.90626 1
29.83891 56.92188 0
25.67375 56.72609 0
45.59646 55.97983 1
50.73691 58.61504 1
28.87847 67.35458 0
 7.16010 68.21304 1
47.32008 48.05287 1
28.17289 11.39920 2
37.27224  7.07617 2
30.19416 50.48101 0
50.87195 43.56274 1
30.03579  9.75294 2
39.35254 56.94736 1
15.95953  6.20433 2
28.57086 59.53975 0
19.81927 91.70188 2
 4.19270 62.30764 1
44.28747 36.18151 1
24.72994 63.36706 0
28.16431 17.94910 2
45.07445 56.55191 1
28.62848 61.37588 0
 4.73473 60.34506 1
31.23647 11.65946 2
14.08570 94.17638 2
 3.93460 70.49020 1
28.88848 62.55473 0
19.20470  5.57483 2
51.39103 59.07052 1
51.04437 40.56145 1
 3.39364 51.82285 1
 5.42639 54.16562 1
25.71926  1.47773 2
28.35840 68.30921 0
29.82027 96.08240 2
29.85706 57.45471 0
28.00428 64.96303 0
48.63967 64.47526 1
28.22633 95.59851 2
43.04878 62.08214 1
28.44268 52.32607 0
43.02513 61.22207 1
20.84548 14.09484 2
31.38835 55.98410 0
28.40415 91.65349 2
32.42411 11.08023 2
25.87484 64.88756 0
27.64931 59.55103 0
25.24487 52.43256 0
 3.71290 35.29896 1
26.42026 97.14613 2
27.84624 61.25926 0
27.45836 45.00000 0
29.14100 61.45381 0
22.98129 55.62627 0
25.34344 64.47111 0
20.76874 92.82927 2
22.00000 67.55077 0
